É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2018/02/20 13:55:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,è¨âÕì‡,è¨âÕì‡,è¨âÕì‡,è¨âÕì‡,è¨âÕì‡,è¨âÕì‡,è¨âÕì‡,è¨âÕì‡,è¨âÕì‡,è¨âÕì‡,è¨âÕì‡,è¨âÕì‡,è¨âÕì‡,è¨âÕì‡,è¨âÕì‡,è¨âÕì‡,è¨âÕì‡,è¨âÕì‡,è¨âÕì‡,è¨âÕì‡,è¨âÕì‡,è¨âÕì‡,è¨âÕì‡,è¨ëÚ,è¨ëÚ,è¨ëÚ,è¨ëÚ,è¨ëÚ,è¨ëÚ,è¨ëÚ,è¨ëÚ,è¨ëÚ,è¨ëÚ,è¨ëÚ,è¨ëÚ,è¨ëÚ,è¨ëÚ,è¨ëÚ,è¨ëÚ,è¨ëÚ,è¨ëÚ,è¨ëÚ,è¨ëÚ,è¨ëÚ,è¨ëÚ,è¨ëÚ,î™â§éq,î™â§éq,î™â§éq,î™â§éq,î™â§éq,î™â§éq,î™â§éq,î™â§éq,î™â§éq,î™â§éq,î™â§éq,î™â§éq,î™â§éq,î™â§éq,î™â§éq,î™â§éq,î™â§éq,î™â§éq,î™â§éq,î™â§éq,î™â§éq,î™â§éq,î™â§éq,ï{íÜ,ï{íÜ,ï{íÜ,ï{íÜ,ï{íÜ,ï{íÜ,ï{íÜ,ï{íÜ,ï{íÜ,ï{íÜ,ï{íÜ,ï{íÜ,ï{íÜ,ï{íÜ,ï{íÜ,ï{íÜ,ï{íÜ,ï{íÜ,ï{íÜ,ï{íÜ,ï{íÜ,ï{íÜ,ï{íÜ,ê¬î~,ê¬î~,ê¬î~,ê¬î~,ê¬î~,ê¬î~,ê¬î~,ê¬î~,ê¬î~,ê¬î~,ê¬î~,ê¬î~,ê¬î~,ê¬î~,ê¬î~,ê¬î~,ê¬î~,ê¬î~,ê¬î~,ê¬î~,ê¬î~,ê¬î~,ê¬î~,ó˚în,ó˚în,ó˚în,ó˚în,ó˚în,ó˚în,ó˚în,ó˚în,ó˚în,ó˚în,ó˚în,ó˚în,ó˚în,ó˚în,ó˚în,ó˚în,ó˚în,ó˚în,ó˚în,ó˚în,ó˚în,ó˚în,ó˚în,í≤ïz,í≤ïz,í≤ïz,í≤ïz,í≤ïz,í≤ïz,í≤ïz,í≤ïz,í≤ïz,í≤ïz,í≤ïz,í≤ïz,í≤ïz,í≤ïz,í≤ïz,í≤ïz,í≤ïz,í≤ïz,í≤ïz,í≤ïz,í≤ïz,í≤ïz,í≤ïz,ê¢ìcíJ,ê¢ìcíJ,ê¢ìcíJ,ê¢ìcíJ,ê¢ìcíJ,ê¢ìcíJ,ê¢ìcíJ,ê¢ìcíJ,ê¢ìcíJ,ê¢ìcíJ,ê¢ìcíJ,ê¢ìcíJ,ê¢ìcíJ,ê¢ìcíJ,ê¢ìcíJ,ê¢ìcíJ,ê¢ìcíJ,ê¢ìcíJ,ê¢ìcíJ,ê¢ìcíJ,ê¢ìcíJ,ê¢ìcíJ,ê¢ìcíJ,âHìc,âHìc,âHìc,âHìc,âHìc,âHìc,âHìc,âHìc,âHìc,âHìc,âHìc,âHìc,âHìc,âHìc,âHìc,âHìc,âHìc,âHìc,âHìc,âHìc,âHìc,âHìc,âHìc,ç]åÀêÏó’äC,ç]åÀêÏó’äC,ç]åÀêÏó’äC,ç]åÀêÏó’äC,ç]åÀêÏó’äC,ç]åÀêÏó’äC,ç]åÀêÏó’äC,ç]åÀêÏó’äC,ç]åÀêÏó’äC,ç]åÀêÏó’äC,ç]åÀêÏó’äC,ç]åÀêÏó’äC,ç]åÀêÏó’äC,ç]åÀêÏó’äC,ç]åÀêÏó’äC,ç]åÀêÏó’äC,ç]åÀêÏó’äC,ç]åÀêÏó’äC,ç]åÀêÏó’äC,ç]åÀêÏó’äC,ç]åÀêÏó’äC,ç]åÀêÏó’äC,ç]åÀêÏó’äC,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû
2017/12/21 1:00,-1.2,8,1,0,8,1,,0,1,,8,1,1,8,êºñkêº,8,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,-0.2,8,1,0,8,1,,0,1,,8,1,2.1,8,êºñkêº,8,1,,0,1,,0,1,1.3,8,1,0,8,1,,0,1,,8,1,0.7,8,êº,8,1,,0,1,,0,1,0.1,8,1,0,8,1,,0,1,,8,1,1.1,8,êº,8,1,,0,1,,0,1,0.6,8,1,0,8,1,,0,1,,8,1,0.2,8,ê√â∏,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,,,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,4.6,8,1,0,8,1,,0,1,,0,1,3.1,8,ñkêº,8,1,,0,1,,0,1,4.1,8,1,0,8,1,,0,1,,8,1,2.4,8,ñkñkêº,8,1,,0,1,,0,1,2.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,2.8,8,ñkêº,8,1,0,8,1,,0,1
2017/12/21 2:00,-1.5,8,1,0,8,1,,0,1,,8,1,1.1,8,êºñkêº,8,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,-0.8,8,1,0,8,1,,0,1,,8,1,2.3,8,êºñkêº,8,1,,0,1,,0,1,0,8,1,0,8,1,,0,1,,8,1,0.6,8,êºñkêº,8,1,,0,1,,0,1,-0.2,8,1,0,8,1,,0,1,,8,1,0.9,8,êº,8,1,,0,1,,0,1,0,8,1,0,8,1,,0,1,,8,1,0.4,8,ñk,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,,,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,4.5,8,1,0,8,1,,0,1,,0,1,3.2,8,ñkêº,8,1,,0,1,,0,1,4,8,1,0,8,1,,0,1,,8,1,3.8,8,ñkñkêº,8,1,,0,1,,0,1,3.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,2.1,8,ñk,8,1,0,8,1,,0,1
2017/12/21 3:00,-1.5,8,1,0,8,1,,0,1,,8,1,1.5,8,êºñkêº,8,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,-0.8,8,1,0,8,1,,0,1,,8,1,2,8,êºñkêº,8,1,,0,1,,0,1,-0.1,8,1,0,8,1,,0,1,,8,1,0.3,8,êº,8,1,,0,1,,0,1,-0.7,8,1,0,8,1,,0,1,,8,1,0.9,8,êº,8,1,,0,1,,0,1,-0.3,8,1,0,8,1,,0,1,,8,1,0.2,8,ê√â∏,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,,,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,6.1,8,1,0,8,1,,0,1,,0,1,5.6,8,ñk,8,1,,0,1,,0,1,3.1,8,1,0,8,1,,0,1,,8,1,2.9,8,ñk,8,1,,0,1,,0,1,2.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,1.8,8,ñkñkêº,8,1,0,8,1,1,8,1
2017/12/21 4:00,-1.9,8,1,0,8,1,,0,1,,8,1,0.9,8,ñkêº,8,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,-0.8,8,1,0,8,1,,0,1,,8,1,2.1,8,êºñkêº,8,1,,0,1,,0,1,-0.2,8,1,0,8,1,,0,1,,8,1,0.4,8,ñkñkêº,8,1,,0,1,,0,1,-0.7,8,1,0,8,1,,0,1,,8,1,1,8,êºñkêº,8,1,,0,1,,0,1,0.3,8,1,0,8,1,,0,1,,8,1,0.8,8,ñk,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,,,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,5.9,8,1,0,8,1,,0,1,,0,1,5.4,8,ñk,8,1,,0,1,,0,1,2.5,8,1,0,8,1,,0,1,,8,1,3.1,8,ñk,8,1,,0,1,,0,1,1.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,1.9,8,ñkñkìå,8,1,0,8,1,,0,1
2017/12/21 5:00,-1.9,8,1,0,8,1,,0,1,,8,1,0.9,8,êºñkêº,8,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,-1.3,8,1,0,8,1,,0,1,,8,1,2.2,8,ñk,8,1,,0,1,,0,1,-0.4,8,1,0,8,1,,0,1,,8,1,0.7,8,ñkñkìå,8,1,,0,1,,0,1,-1.7,8,1,0,8,1,,0,1,,8,1,0.6,8,ñkñkìå,8,1,,0,1,,0,1,-0.3,8,1,0,8,1,,0,1,,8,1,1.1,8,ñkñkêº,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,,,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,5.3,8,1,0,8,1,,0,1,,0,1,6.5,8,ñk,8,1,,0,1,,0,1,3.3,8,1,0,8,1,,0,1,,8,1,2.3,8,ñkñkêº,8,1,,0,1,,0,1,1.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,0.9,8,ñk,8,1,0,8,1,,0,1
2017/12/21 6:00,-2.1,8,1,0,8,1,,0,1,,8,1,1,8,êºñkêº,8,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,-0.9,8,1,0,8,1,,0,1,,8,1,1.7,8,ñk,8,1,,0,1,,0,1,-0.7,8,1,0,8,1,,0,1,,8,1,0.4,8,ñkêº,8,1,,0,1,,0,1,-2.3,8,1,0,8,1,,0,1,,8,1,0.2,8,ê√â∏,8,1,,0,1,,0,1,-1.1,8,1,0,8,1,,0,1,,8,1,0.3,8,ñk,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,,,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,6.3,8,1,0,8,1,,0,1,,0,1,5.6,8,ñkñkìå,8,1,,0,1,,0,1,3.1,8,1,0,8,1,,0,1,,8,1,2.4,8,ñk,8,1,,0,1,,0,1,1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,0.7,8,ñkñkêº,8,1,0,8,1,1,8,1
2017/12/21 7:00,-2.1,8,1,0,8,1,,0,1,0,8,1,0.4,8,êºñkêº,8,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,-2.2,8,1,0,8,1,,0,1,0,8,1,0.5,8,ìÏêº,8,1,,0,1,,0,1,-0.7,8,1,0,8,1,,0,1,0,8,1,0.5,8,êºñkêº,8,1,,0,1,,0,1,-2.3,8,1,0,8,1,,0,1,0,8,1,0.9,8,êº,8,1,,0,1,,0,1,-0.6,8,1,0,8,1,,0,1,0,8,1,0.8,8,ñkñkêº,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,,,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,5.7,8,1,0,8,1,,0,1,,0,1,4.5,8,ñkñkêº,8,1,,0,1,,0,1,3.1,8,1,0,8,1,,0,1,0,8,1,2.7,8,ñkñkêº,8,1,,0,1,,0,1,2,8,1,0,1,8,1,0,1,8,1,0,0,8,1,2.8,8,ñkêº,8,1,0,8,1,,0,1
2017/12/21 8:00,-1.9,8,1,0,8,1,,0,1,0,8,1,0.6,8,êºñkêº,8,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,-1.4,8,1,0,8,1,,0,1,0.2,8,1,3.2,8,êºñkêº,8,1,,0,1,,0,1,0.2,8,1,0,8,1,,0,1,0.3,8,1,1,8,êºñkêº,8,1,,0,1,,0,1,-0.8,8,1,0,8,1,,0,1,0.6,8,1,0.6,8,êº,8,1,,0,1,,0,1,-0.2,8,1,0,8,1,,0,1,0.1,8,1,1.2,8,ñk,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,,,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,4.2,8,1,0,8,1,,0,1,,0,1,4.2,8,ñkêº,8,1,,0,1,,0,1,2.5,8,1,0,8,1,,0,1,0.1,8,1,3.7,8,ñkñkêº,8,1,,0,1,,0,1,2,8,1,0,1,8,1,0,1,8,1,0.1,0,8,1,2,8,ñkñkêº,8,1,0.14,8,1,,0,1
2017/12/21 9:00,-0.5,8,1,0,8,1,,0,1,0.1,8,1,0.9,8,ìÏìÏêº,8,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,1.2,8,1,0,8,1,,0,1,0.6,8,1,1.9,8,êºñkêº,8,1,,0,1,,0,1,2.5,8,1,0,8,1,,0,1,0.4,8,1,0.9,8,ñkêº,8,1,,0,1,,0,1,4.1,8,1,0,8,1,,0,1,0.8,8,1,0.5,8,ñkñkêº,8,1,,0,1,,0,1,1.3,8,1,0,8,1,,0,1,0.3,8,1,1.7,8,ñkñkêº,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,,,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,5.7,8,1,0,8,1,,0,1,,0,1,4.2,8,ñkñkêº,8,1,,0,1,,0,1,4.1,8,1,0,8,1,,0,1,0.2,8,1,2.7,8,ñkñkêº,8,1,,0,1,,0,1,4,8,1,0,1,8,1,0,1,8,1,0.1,0,8,1,2.6,8,ñkñkêº,8,1,0.47,8,1,2,8,1
2017/12/21 10:00,2,8,1,0,8,1,,0,1,1,8,1,1.3,8,ìÏìÏêº,8,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,6.3,8,1,0,8,1,,0,1,1,8,1,1.3,8,ñk,8,1,,0,1,,0,1,5.8,8,1,0,8,1,,0,1,0.9,8,1,0.8,8,ñkñkêº,8,1,,0,1,,0,1,7.2,8,1,0,8,1,,0,1,1,8,1,1.1,8,ñk,8,1,,0,1,,0,1,4.8,8,1,0,8,1,,0,1,0.8,8,1,1.6,8,ñk,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,,,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,6.4,8,1,0,8,1,,0,1,,0,1,5.8,8,ñk,8,1,,0,1,,0,1,5.5,8,1,0,8,1,,0,1,0.1,8,1,3.5,8,ñk,8,1,,0,1,,0,1,5.3,8,1,0,1,8,1,0,1,8,1,0.3,0,8,1,2,8,ñkñkêº,8,1,0.72,8,1,,0,1
2017/12/21 11:00,5.2,8,1,0,8,1,,0,1,1,8,1,1.5,8,êº,8,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,7.6,8,1,0,8,1,,0,1,1,8,1,1.5,8,ñk,8,1,,0,1,,0,1,8.3,8,1,0,8,1,,0,1,1,8,1,1.3,8,ñkñkêº,8,1,,0,1,,0,1,8.3,8,1,0,8,1,,0,1,1,8,1,1.2,8,ìåñkìå,8,1,,0,1,,0,1,7,8,1,0,8,1,,0,1,1,8,1,2.7,8,ñkñkêº,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,,,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,7.8,8,1,0,8,1,,0,1,,0,1,5.7,8,ñk,8,1,,0,1,,0,1,8.1,8,1,0,8,1,,0,1,1,8,1,3.6,8,ñk,8,1,,0,1,,0,1,8,8,1,0,1,8,1,0,1,8,1,1,0,8,1,2.6,8,ñkêº,8,1,1.69,8,1,,0,1
2017/12/21 12:00,6.4,8,1,0,8,1,,0,1,1,8,1,1,8,ñkñkìå,8,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,8.5,8,1,0,8,1,,0,1,1,8,1,2.4,8,ìåñkìå,8,1,,0,1,,0,1,8.9,8,1,0,8,1,,0,1,1,8,1,2.3,8,ñkìå,8,1,,0,1,,0,1,8.7,8,1,0,8,1,,0,1,1,8,1,1.7,8,ñkìå,8,1,,0,1,,0,1,8.4,8,1,0,8,1,,0,1,1,8,1,2.4,8,ñk,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,,,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,8.7,8,1,0,8,1,,0,1,,0,1,6.5,8,ñkñkìå,8,1,,0,1,,0,1,9.1,8,1,0,8,1,,0,1,1,8,1,4.2,8,ñk,8,1,,0,1,,0,1,8.5,8,1,0,1,8,1,0,1,8,1,1,0,8,1,2.1,8,ñk,8,1,1.68,8,1,1,8,1
2017/12/21 13:00,7.1,8,1,0,8,1,,0,1,1,8,1,1.5,8,ñkñkìå,8,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,9.1,8,1,0,8,1,,0,1,1,8,1,2.7,8,ñkìå,8,1,,0,1,,0,1,9.1,8,1,0,8,1,,0,1,1,8,1,2.4,8,ñkìå,8,1,,0,1,,0,1,9.3,8,1,0,8,1,,0,1,1,8,1,2.7,8,ìåñkìå,8,1,,0,1,,0,1,8.7,8,1,0,8,1,,0,1,1,8,1,2,8,ñkñkìå,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,,,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,9.3,8,1,0,8,1,,0,1,,0,1,6.1,8,ñkñkìå,8,1,,0,1,,0,1,9.5,8,1,0,8,1,,0,1,1,8,1,4.5,8,ñkñkìå,8,1,,0,1,,0,1,9.4,8,1,0,1,8,1,0,1,8,1,1,0,8,1,2.8,8,ñkñkìå,8,1,1.8,8,1,,0,1
2017/12/21 14:00,6.7,8,1,0,8,1,,0,1,1,8,1,1.8,8,ìå,8,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,9,8,1,0,8,1,,0,1,1,8,1,3.6,8,ìåñkìå,8,1,,0,1,,0,1,9.6,8,1,0,8,1,,0,1,1,8,1,1.6,8,ìåñkìå,8,1,,0,1,,0,1,10.1,8,1,0,8,1,,0,1,1,8,1,2,8,ñkìå,8,1,,0,1,,0,1,9.1,8,1,0,8,1,,0,1,1,8,1,1.4,8,ìåñkìå,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,,,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,9.4,8,1,0,8,1,,0,1,,0,1,5.9,8,ñkìå,8,1,,0,1,,0,1,10.2,8,1,0,8,1,,0,1,1,8,1,3.9,8,ñkñkìå,8,1,,0,1,,0,1,9.4,8,1,0,1,8,1,0,1,8,1,1,0,8,1,2.5,8,ñkìå,8,1,1.51,8,1,,0,1
2017/12/21 15:00,6.1,8,1,0,8,1,,0,1,1,8,1,1.5,8,ìÏìå,8,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,9.1,8,1,0,8,1,,0,1,1,8,1,1.9,8,ñkñkìå,8,1,,0,1,,0,1,9.8,8,1,0,8,1,,0,1,1,8,1,1.7,8,ìåñkìå,8,1,,0,1,,0,1,9.4,8,1,0,8,1,,0,1,1,8,1,1.4,8,ñkìå,8,1,,0,1,,0,1,9.3,8,1,0,8,1,,0,1,1,8,1,1.2,8,ñkìå,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,,,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,10.1,8,1,0,8,1,,0,1,,0,1,4.9,8,ñkìå,8,1,,0,1,,0,1,10.1,8,1,0,8,1,,0,1,1,8,1,3.5,8,ñkñkìå,8,1,,0,1,,0,1,9.2,8,1,0,1,8,1,0,1,8,1,1,0,8,1,2,8,ìåñkìå,8,1,1.03,8,1,1,8,1
2017/12/21 16:00,5.4,8,1,0,8,1,,0,1,0.6,8,1,1,8,ìå,8,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,8.6,8,1,0,8,1,,0,1,1,8,1,3,8,ìåñkìå,8,1,,0,1,,0,1,9,8,1,0,8,1,,0,1,1,8,1,1.6,8,ìåñkìå,8,1,,0,1,,0,1,8.3,8,1,0,8,1,,0,1,0.7,8,1,1,8,ñkìå,8,1,,0,1,,0,1,8.9,8,1,0,8,1,,0,1,1,8,1,1,8,ñkñkìå,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,,,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,9.6,8,1,0,8,1,,0,1,,0,1,6,8,ìåñkìå,8,1,,0,1,,0,1,9.2,8,1,0,8,1,,0,1,1,8,1,3.4,8,ñkìå,8,1,,0,1,,0,1,8.7,8,1,0,1,8,1,0,1,8,1,1,0,8,1,2,8,ìåñkìå,8,1,0.45,8,1,,0,1
2017/12/21 17:00,3.6,8,1,0,8,1,,0,1,0,8,1,1.1,8,êºñkêº,8,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,7.5,8,1,0,8,1,,0,1,0.2,8,1,1.8,8,ìåñkìå,8,1,,0,1,,0,1,6.7,8,1,0,8,1,,0,1,0,8,1,0.4,8,ñkìå,8,1,,0,1,,0,1,5.9,8,1,0,8,1,,0,1,0,8,1,0,8,ê√â∏,8,1,,0,1,,0,1,6.6,8,1,0,8,1,,0,1,0.2,8,1,0.3,8,ìåñkìå,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,,,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,9.2,8,1,0,8,1,,0,1,,0,1,5.7,8,ñkìå,8,1,,0,1,,0,1,7.9,8,1,0,8,1,,0,1,0.2,8,1,2.2,8,ñkìå,8,1,,0,1,,0,1,8,8,1,0,1,8,1,0,1,8,1,0.3,0,8,1,2.6,8,ñkìå,8,1,0.04,8,1,,0,1
2017/12/21 18:00,2.6,8,1,0,8,1,,0,1,,8,1,0.6,8,êºñkêº,8,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,4.7,8,1,0,8,1,,0,1,,8,1,1.3,8,êº,8,1,,0,1,,0,1,5.2,8,1,0,8,1,,0,1,,8,1,0,8,ê√â∏,8,1,,0,1,,0,1,4.7,8,1,0,8,1,,0,1,,8,1,0.4,8,ñkêº,8,1,,0,1,,0,1,5.7,8,1,0,8,1,,0,1,,8,1,0.5,8,ìå,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,,,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,9,8,1,0,8,1,,0,1,,0,1,5.6,8,ñkìå,8,1,,0,1,,0,1,7.7,8,1,0,8,1,,0,1,,8,1,2.2,8,ñkìå,8,1,,0,1,,0,1,7.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,2.3,8,ìåñkìå,8,1,0,8,1,1,8,1
2017/12/21 19:00,1.6,8,1,0,8,1,,0,1,,8,1,1.2,8,ñkêº,8,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,3.5,8,1,0,8,1,,0,1,,8,1,1.9,8,êºñkêº,8,1,,0,1,,0,1,5,8,1,0,8,1,,0,1,,8,1,1,8,ñkñkìå,8,1,,0,1,,0,1,3.4,8,1,0,8,1,,0,1,,8,1,0.8,8,êº,8,1,,0,1,,0,1,4.9,8,1,0,8,1,,0,1,,8,1,0.1,8,ê√â∏,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,,,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,8.9,8,1,0,8,1,,0,1,,0,1,5.3,8,ìåñkìå,8,1,,0,1,,0,1,6.8,8,1,0,8,1,,0,1,,8,1,1.3,8,ñkñkìå,8,1,,0,1,,0,1,5.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,1.1,8,ñkìå,8,1,0,8,1,,0,1
2017/12/21 20:00,0.9,8,1,0,8,1,,0,1,,8,1,1.1,8,ñkêº,8,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,2.2,8,1,0,8,1,,0,1,,8,1,2,8,êºñkêº,8,1,,0,1,,0,1,4,8,1,0,8,1,,0,1,,8,1,0.8,8,êºñkêº,8,1,,0,1,,0,1,1.8,8,1,0,8,1,,0,1,,8,1,0.7,8,êº,8,1,,0,1,,0,1,4.2,8,1,0,8,1,,0,1,,8,1,0,8,ê√â∏,8,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,1,,0,,,1,,0,1,,0,1,,0,1,0,8,1,,0,1,,0,1,,0,,0,1,,0,1,,0,1,8.4,8,1,0,8,1,,0,1,,0,1,3.2,8,ñkñkìå,8,1,,0,1,,0,1,6.6,8,1,0,8,1,,0,1,,8,1,1.6,8,ñkñkêº,8,1,,0,1,,0,1,6.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,2.3,8,ñkñkìå,8,1,0,8,1,,0,1
